,Timestamps,AWS/EC2 NetworkIn,AWS/EC2 NetworkOut,System/Linux MemoryUtilization,AWS/EC2 CPUUtilization
6011,1374543395,6.533333333333332,179.2,1842695.4666666663,4.066666666666666
6012,1374543695,4.8,179.06666666666663,1943359.4666666663,3.8
6013,1374543995,8.666666666666666,179.73333333333332,1979709.6,4.3
6014,1374544295,7.066666666666666,179.33333333333337,2063596.0,4.166666666666667
6015,1374544595,5.533333333333332,178.93333333333337,1828714.4,4.133333333333333
6016,1374544895,107.06666666666666,181.2,1851084.8,5.233333333333333
6017,1374545195,5.333333333333333,178.93333333333337,2013263.2,3.933333333333333
6018,1374545495,6.133333333333334,178.93333333333337,2018856.8,5.0
6019,1374545795,5.466666666666668,178.93333333333337,2273310.4,5.9
6020,1374546095,7.8,179.33333333333337,2673167.733333333,8.7
6021,1374546395,7.933333333333334,179.06666666666663,2983546.933333333,10.3
6022,1374546695,5.8,179.0,2099946.933333333,4.066666666666666
6023,1374546995,11.666666666666664,179.2,1884638.666666667,4.233333333333333
6024,1374547295,5.266666666666667,178.93333333333337,1806345.066666667,2.666666666666667
6025,1374547595,7.2,178.93333333333337,1750421.066666667,3.866666666666666
6026,1374547895,1.0666666666666669,0.7333333333333333,1646961.066666667,3.033333333333333
6027,1374548195,8.666666666666666,180.8,1666534.666666667,4.466666666666667
6028,1374548495,9.666666666666666,179.73333333333332,1831510.933333333,7.033333333333334
6029,1374548795,8.866666666666667,179.46666666666667,2393547.2,8.566666666666666
6030,1374549095,8.933333333333334,179.0,2485821.8666666667,4.4
6031,1374549395,7.4,179.0,1814733.6,4.0
6032,1374549695,9.4,179.26666666666668,1828715.4666666663,4.133333333333333
6033,1374549995,0.06666666666666668,0.06666666666666668,2018856.8,2.0
6034,1374550295,15.0,357.86666666666673,1957340.266666666,5.166666666666666
6035,1374550595,7.066666666666666,178.93333333333337,1934970.933333333,3.9
6036,1374550895,0.0,0.0,1753216.8,2.933333333333333
6037,1374551195,9.0,178.93333333333337,2041225.866666667,4.266666666666667
6038,1374551495,5.0,179.2,1599425.866666667,4.633333333333333
6039,1374551796,6.133333333333334,178.8,2074780.266666666,4.1
6040,1374552096,107.6,180.9333333333333,1951747.4666666663,4.8
6041,1374552396,5.133333333333334,179.06666666666663,2214591.2,3.9
6042,1374552696,5.333333333333333,178.8,1999283.4666666663,4.0
6043,1374552996,4.533333333333333,178.73333333333332,1708477.866666667,3.6
6044,1374553296,5.0,179.33333333333337,1817529.333333333,4.233333333333333
6045,1374553596,5.2,178.93333333333337,1915396.8,3.933333333333333
6046,1374553896,6.2,178.93333333333337,1792364.2666666666,4.2
6047,1374554196,5.6,178.93333333333337,1957340.266666666,4.266666666666667
6048,1374554496,4.733333333333333,180.2,1842695.7333333327,4.3
6049,1374554796,7.866666666666666,181.2,1839898.666666667,4.766666666666667
6050,1374555096,8.133333333333333,181.3333333333333,2231368.0,5.266666666666667
6051,1374555396,5.133333333333334,182.86666666666667,1946155.2,4.0
6052,1374555696,7.133333333333334,180.9333333333333,2027244.8,4.266666666666667
6053,1374555996,5.7333333333333325,181.53333333333333,2164259.2,4.1
6054,1374556296,5.2,178.86666666666667,2108335.466666667,4.2
6055,1374556596,5.266666666666667,179.0,1851084.0,2.8666666666666667
6056,1374556896,9.666666666666666,179.2,1960137.066666667,4.5
6057,1374557196,0.13333333333333333,0.13333333333333333,1904212.0,3.433333333333333
6058,1374557496,9.0,179.33333333333337,1845492.266666666,4.433333333333334
6059,1374557796,9.666666666666666,180.4,1722458.666666667,4.6
6060,1374558096,9.466666666666667,183.0,1951747.2,4.3
6061,1374558396,6.533333333333332,182.13333333333333,1702886.133333333,3.6
6062,1374558696,8.6,179.8,1901417.066666667,2.933333333333333
6063,1374558996,0.7333333333333333,0.5333333333333333,1940562.133333333,3.3666666666666667
6064,1374559296,108.66666666666669,181.53333333333333,2287291.466666667,4.7
6065,1374559596,5.533333333333332,179.53333333333333,2066391.7333333327,3.866666666666666
6066,1374559896,5.7333333333333325,179.06666666666663,1999282.133333333,4.466666666666667
6067,1374560196,5.333333333333333,179.73333333333332,2088761.866666667,5.2
6068,1374560496,6.533333333333332,180.13333333333333,2010466.933333333,5.5
6069,1374560797,6.466666666666668,181.73333333333332,2164258.4,4.066666666666666
6070,1374561097,8.933333333333334,183.0,1789568.0,4.233333333333333
6071,1374561397,5.8,182.4,2027245.866666667,4.166666666666667
6072,1374561697,9.266666666666667,184.06666666666663,2058002.933333333,4.666666666666667
6073,1374561997,7.333333333333332,182.3333333333333,1957340.266666666,4.366666666666667
6074,1374562297,11.466666666666667,183.46666666666667,1831510.933333333,4.366666666666667
6075,1374562597,4.6,181.73333333333332,2071984.266666666,4.2
6076,1374562897,10.8,183.4,1856676.5333333327,5.133333333333334
6077,1374563197,5.933333333333334,180.26666666666668,1957339.2,4.333333333333333
6078,1374563497,6.4,184.66666666666663,2013263.2,4.433333333333334
6079,1374563797,6.0,183.53333333333333,2055207.2,4.066666666666666
6080,1374564097,9.6,186.53333333333333,1856676.5333333327,3.566666666666667
6081,1374564397,11.333333333333336,202.6,2195017.066666667,6.833333333333334
6082,1374564697,12.4,22.53333333333333,2304068.8,4.733333333333333
6083,1374564997,13.866666666666667,189.73333333333332,2116722.933333333,5.466666666666666
6084,1374565297,10.666666666666666,190.06666666666663,2161463.2,4.7
6085,1374565597,12.933333333333335,191.4,2153074.1333333333,5.1
6086,1374565897,18.266666666666666,192.3333333333333,2206200.533333333,6.766666666666668
6087,1374566197,13.066666666666665,205.9333333333333,2248145.6,5.233333333333333
6088,1374566497,18.533333333333328,199.53333333333333,1988098.4,4.8
6089,1374566797,12.266666666666667,204.53333333333333,1979709.866666667,3.6333333333333333
6090,1374567097,5.333333333333333,7.933333333333334,2063595.2,4.833333333333333
6091,1374567397,9.866666666666667,198.3333333333333,2491414.933333333,4.733333333333333
6092,1374567697,12.466666666666667,184.6,2004876.0,4.8
6093,1374567997,12.2,189.53333333333333,1934969.6,5.033333333333333
6094,1374568297,10.066666666666666,184.13333333333333,2197813.6,4.566666666666666
6095,1374568597,19.0,184.9333333333333,2080372.8,5.033333333333333
6096,1374568897,8.933333333333334,188.6,2231367.2,6.166666666666666
6097,1374569197,10.2,184.06666666666663,2264923.2,6.6
6098,1374569497,7.866666666666666,86.2,3456104.8,14.433333333333332
6099,1374569797,8.066666666666666,112.33333333333331,2810182.4,5.633333333333334
6100,1374570097,13.333333333333336,202.66666666666663,1733642.666666667,5.966666666666666
6101,1374570397,13.866666666666667,188.3333333333333,2105538.4,4.733333333333333
6102,1374570697,12.333333333333336,187.6,2320846.933333333,5.466666666666666
6103,1374570997,6.8,28.4,3461697.333333333,11.7
6104,1374571297,26.066666666666666,181.4,2972361.6,7.366666666666666
6105,1374571598,6.866666666666666,187.46666666666667,2083169.6,4.766666666666667
6106,1374571898,9.333333333333334,182.66666666666663,2077576.8,4.9
6107,1374572198,7.4,191.2,2058003.7333333327,4.6
6108,1374572498,6.266666666666668,184.3333333333333,2130704.533333333,4.266666666666667
6109,1374572798,8.0,190.9333333333333,1909804.8,4.233333333333333
6110,1374573098,8.2,188.06666666666663,2220182.933333333,4.866666666666667
6111,1374573398,10.866666666666667,191.0,2183832.8,5.5
6112,1374573698,116.8,195.3333333333333,2628428.8,6.466666666666666
6113,1374573998,14.8,189.26666666666668,2334826.666666666,4.666666666666667
6114,1374574298,6.4,189.06666666666663,2248145.066666667,5.9
6115,1374574598,7.533333333333332,184.06666666666663,2757054.4,6.4
6116,1374574898,3.333333333333333,38.53333333333333,3274350.933333333,9.766666666666666
6117,1374575198,8.0,109.2,3050655.466666667,5.666666666666666
6118,1374575498,10.0,227.06666666666663,1845491.4666666663,4.966666666666667
6119,1374575798,7.466666666666668,181.2,1792363.2,4.333333333333333
6120,1374576098,2.533333333333333,1.6666666666666667,2083169.066666667,3.433333333333333
6121,1374576398,10.866666666666667,185.0,2018856.8,4.533333333333333
6122,1374576698,7.466666666666668,182.66666666666663,2094354.133333333,4.766666666666667
6123,1374576998,5.933333333333334,183.2,2234165.066666667,4.966666666666667
6124,1374577298,10.0,201.06666666666663,2133501.6,4.966666666666667
6125,1374577598,9.533333333333333,184.2,1859473.066666667,4.766666666666667
6126,1374577898,13.4,184.2,2480230.1333333333,6.133333333333334
6127,1374578198,14.533333333333333,186.6,2608854.666666666,5.933333333333334
6128,1374578498,2.6,20.33333333333333,2776627.733333333,5.7333333333333325
6129,1374578798,10.733333333333333,129.06666666666666,3045063.2,11.066666666666668
6130,1374579099,12.266666666666667,85.2,2642409.6,5.3
6131,1374579399,8.866666666666667,184.13333333333333,1879046.4,6.333333333333334
6132,1374579699,8.733333333333333,195.46666666666667,2558524.0,5.166666666666666
6133,1374579999,7.866666666666666,183.0,1881842.666666667,4.9
6134,1374580299,28.066666666666666,201.3333333333333,2052412.0,5.1
6135,1374580599,7.0,183.6,2071984.8,4.366666666666667
6136,1374580899,111.73333333333332,185.86666666666667,1879046.4,5.133333333333334
6137,1374581199,11.533333333333333,185.4,2032837.333333333,4.833333333333333
6138,1374581499,9.466666666666667,217.4,2625632.0,7.2666666666666675
6139,1374581799,11.533333333333333,190.3333333333333,3464493.333333333,20.266666666666666
6140,1374582099,8.466666666666667,190.73333333333332,2455063.466666667,4.433333333333334
6141,1374582399,5.866666666666666,185.46666666666667,1929377.333333333,4.366666666666667
6142,1374582699,5.266666666666667,181.46666666666667,2122316.0,4.833333333333333
6143,1374582999,7.733333333333332,184.26666666666668,2167056.266666666,4.8
6144,1374583299,7.466666666666668,184.06666666666663,1971320.5333333327,4.2
6145,1374583599,8.733333333333333,202.66666666666663,2018856.5333333327,3.766666666666667
6146,1374583899,8.333333333333334,200.8,2250940.8,4.7
6147,1374584199,7.2,131.33333333333334,2891271.466666667,15.066666666666668
6148,1374584499,28.8,258.8,3475678.1333333333,20.233333333333334
6149,1374584799,8.866666666666667,204.86666666666667,2393548.0,5.666666666666666
6150,1374585099,30.6,21.266666666666666,2071984.5333333327,4.6
6151,1374585399,11.866666666666667,190.53333333333333,2387954.933333333,6.9
6152,1374585699,8.733333333333333,190.2,2348808.266666666,5.266666666666667
6153,1374585999,17.733333333333334,188.86666666666667,2351605.066666667,4.966666666666667
6154,1374586299,11.466666666666667,185.46666666666667,2276106.933333333,4.8
6155,1374586599,11.533333333333333,183.4,2116724.0,5.0
6156,1374586899,182.6,313.6,1879046.133333333,6.266666666666668
6157,1374587199,14.8,187.73333333333332,2488618.666666666,4.666666666666667
6158,1374587499,10.8,184.6,2099946.933333333,4.633333333333333
6159,1374587800,16.142857142857142,205.35714285714286,2178039.714285714,10.928571428571427
6160,1374588100,125.07142857142857,230.78571428571428,3397384.2857142864,12.464285714285715
6161,1374588400,15.642857142857142,200.35714285714286,2489616.8571428573,5.035714285714286
6162,1374588700,18.142857142857142,198.7142857142857,2163060.8571428573,5.428571428571429
6163,1374589000,192.85714285714286,328.92857142857144,2205003.4285714286,6.9642857142857135
6164,1374589300,10.857142857142858,229.7142857142857,1974316.8571428568,2.9285714285714284
6165,1374589600,3.5,136.71428571428572,1956340.5714285718,3.3928571428571432
6166,1374589900,274.57142857142856,203.92857142857144,2199011.714285714,5.392857142857144
6167,1374590200,10.928571428571427,207.35714285714286,1830511.1428571432,5.071428571428573
6168,1374590500,139.5,240.7142857142857,1899418.8571428568,6.392857142857142
6169,1374590800,275.64285714285717,341.14285714285717,2124113.714285714,5.535714285714287
6170,1374591100,20.571428571428573,208.78571428571428,2172047.714285714,6.321428571428571
6171,1374591400,11.071428571428573,222.64285714285717,2483625.1428571427,8.214285714285715
6172,1374591700,9.857142857142858,197.14285714285717,3466290.0,18.107142857142858
6173,1374592000,8.666666666666666,190.53333333333333,2745869.066666667,5.066666666666666
6174,1374592300,39.06666666666667,249.3333333333333,2122316.533333333,4.733333333333333
6175,1374592600,11.066666666666665,186.4,1990893.866666667,5.2
6176,1374592900,16.866666666666667,192.2,2197813.6,5.233333333333333
6177,1374593200,7.933333333333334,186.8,2066390.666666667,4.666666666666667
6178,1374593500,9.066666666666666,186.0,2083169.866666667,4.8
6179,1374593800,3.866666666666666,6.866666666666666,2189424.8,3.3666666666666667
6180,1374594100,12.0,189.66666666666663,2111130.933333333,6.1
6181,1374594400,18.4,193.66666666666663,2273310.4,6.8
6182,1374594700,11.866666666666667,186.3333333333333,2323642.4,5.0
6183,1374595000,10.266666666666667,188.4,2080373.6,4.566666666666666
6184,1374595300,130.26666666666668,194.9333333333333,2667575.2,6.066666666666666
6185,1374595600,9.6,294.6666666666667,2407529.6,5.466666666666666
6186,1374595900,140.33333333333334,300.6,2097149.6,5.166666666666666
6187,1374596200,13.266666666666667,199.3333333333333,2091558.133333333,4.533333333333333
6188,1374596500,16.8,189.53333333333333,2038429.6,5.133333333333334
6189,1374596800,18.2,199.06666666666663,1920989.333333333,5.0
6190,1374597100,10.2,180.53333333333333,2236960.0,5.0
6191,1374597401,7.133333333333334,179.93333333333337,2035633.333333333,4.366666666666667
6192,1374597701,9.066666666666666,181.13333333333333,1946155.4666666663,4.133333333333333
6193,1374598001,10.2,182.66666666666663,2021653.066666667,3.9
6194,1374598301,5.933333333333334,3.333333333333333,1893028.0,2.9
6195,1374598601,9.6,179.73333333333332,2561319.466666667,16.266666666666666
6196,1374598901,10.933333333333335,179.4,3123356.8,6.866666666666666
6197,1374599200,11.6,179.46666666666667,2357197.333333333,4.433333333333334
6198,1374599500,9.933333333333334,179.6,2060799.2,4.3
6199,1374599800,10.2,180.46666666666667,1865065.333333333,3.466666666666667
6200,1374600100,12.4,184.3333333333333,2088761.066666667,5.066666666666666
6201,1374600400,8.266666666666667,183.6,1979709.6,4.666666666666667
6202,1374600700,9.933333333333334,184.66666666666663,2130704.8,4.3
6203,1374601000,1.2666666666666666,2.4,1993690.933333333,3.333333333333333
6204,1374601300,10.466666666666667,184.9333333333333,2295680.8,4.333333333333333
6205,1374601600,5.533333333333332,180.2,2172647.466666667,4.6
6206,1374601901,7.933333333333334,184.06666666666663,1862268.8,4.2
6207,1374602201,5.0,179.53333333333333,1962931.7333333327,4.133333333333333
6208,1374602501,110.13333333333334,198.06666666666663,2234163.733333333,5.1
6209,1374602801,7.4,179.8,1960135.4666666663,4.566666666666666
6210,1374603101,5.066666666666666,179.73333333333332,1728050.4,4.533333333333333
6211,1374603401,18.666666666666668,195.73333333333332,1890230.666666667,3.866666666666666
6212,1374603701,6.866666666666666,180.06666666666663,1946154.4,4.5
6213,1374604001,6.0,179.46666666666667,2164259.2,3.833333333333333
6214,1374604301,8.066666666666666,189.6,2083169.333333333,4.5
6215,1374604601,12.666666666666664,186.2,1795160.5333333334,4.533333333333333
6216,1374604901,7.333333333333332,181.26666666666668,2004875.7333333327,4.6
6217,1374605201,5.8,180.2,2004874.4,3.9
6218,1374605501,9.533333333333333,182.13333333333333,2016061.333333333,5.233333333333333
6219,1374605801,5.4,179.4,2236959.733333333,4.566666666666666
6220,1374606101,6.0,179.53333333333333,1867861.333333333,3.8
6221,1374606401,5.4,181.0,2038429.6,4.1
6222,1374606701,5.266666666666667,179.33333333333337,2030040.8,5.066666666666666
6223,1374607001,0.8666666666666667,0.6,2424305.6,2.533333333333333
6224,1374607301,9.066666666666666,179.8,1937766.4,4.6
6225,1374607601,9.2,180.66666666666663,1683313.066666667,4.1
6226,1374607901,11.733333333333333,183.4,1859473.066666667,4.266666666666667
6227,1374608201,11.266666666666667,179.66666666666663,1940562.933333333,4.133333333333333
6228,1374608501,11.666666666666664,181.46666666666667,2195016.533333333,6.333333333333334
6229,1374608801,1.933333333333333,25.6,3430939.2,13.2
6230,1374609101,5.333333333333333,77.73333333333333,2469044.266666666,4.033333333333333
6231,1374609401,4.733333333333333,66.4,1392507.7333333334,4.066666666666666
6232,1374609701,116.33333333333331,195.46666666666667,1705681.866666667,5.866666666666666
6233,1374610001,7.4,179.26666666666668,2248145.333333333,4.1
6234,1374610301,14.4,185.8,2024449.066666667,4.6
6235,1374610601,8.0,179.4,1893027.4666666663,3.966666666666667
6236,1374610901,8.6,179.66666666666663,1926582.666666667,4.0
6237,1374611202,7.466666666666668,179.86666666666667,1909803.7333333327,4.3
6238,1374611502,8.4,197.06666666666663,2055206.4,4.466666666666667
6239,1374611802,30.6,180.9333333333333,1946155.4666666663,4.933333333333334
6240,1374612102,7.933333333333334,210.4,1985302.666666667,3.866666666666666
6241,1374612402,8.2,190.13333333333333,1775587.4666666666,3.433333333333333
6242,1374612702,8.066666666666666,180.0,1988098.4,4.233333333333333
6243,1374613002,7.8,179.4,1974116.8,4.066666666666666
6244,1374613302,15.533333333333333,184.9333333333333,2175443.2,4.466666666666667
6245,1374613602,7.2,211.0,1982506.666666667,4.2
6246,1374613902,7.666666666666668,181.0,2463453.6,5.366666666666666
6247,1374614202,6.866666666666666,181.46666666666667,2541746.1333333333,4.9
6248,1374614502,3.1333333333333333,2.2666666666666666,2030041.6,4.833333333333333
6249,1374614802,6.6,180.26666666666668,2038430.4,4.266666666666667
6250,1374615102,11.466666666666667,179.8,1884638.666666667,4.233333333333333
6251,1374615402,5.866666666666666,179.4,1862268.5333333327,4.566666666666666
6252,1374615702,6.0,179.8,2063596.5333333327,4.566666666666666
6253,1374616002,6.933333333333334,179.46666666666667,2181036.0,3.966666666666667
6254,1374616302,6.6,179.73333333333332,1758809.066666667,4.133333333333333
6255,1374616602,5.466666666666668,179.26666666666668,1697292.0,4.0
6256,1374616902,109.8,181.66666666666663,2343216.0,5.366666666666666
6257,1374617202,5.933333333333334,179.33333333333337,1954543.4666666663,4.466666666666667
6258,1374617502,6.666666666666668,179.33333333333337,1867862.133333333,4.1
6259,1374617802,5.066666666666666,179.26666666666668,1809141.066666667,3.333333333333333
6260,1374618102,6.466666666666668,179.6,1920989.866666667,4.1
6261,1374618403,0.4,0.13333333333333333,1946156.0,2.466666666666667
6262,1374618703,6.333333333333332,179.6,1954544.0,3.766666666666667
6263,1374619003,5.533333333333332,179.33333333333337,1688904.0,3.733333333333333
6264,1374619303,6.533333333333332,199.0,1742032.5333333334,4.033333333333333
6265,1374619603,8.866666666666667,180.73333333333332,1750420.2666666666,4.1
6266,1374619903,10.0,179.6,1792363.7333333334,4.066666666666666
6267,1374620203,0.2,0.2,2071984.0,3.0
6268,1374620503,111.73333333333332,182.4,2262125.8666666667,5.766666666666668
6269,1374620803,12.066666666666665,180.73333333333332,2348807.733333333,8.7
6270,1374621103,7.2,180.06666666666663,2122316.0,4.933333333333334
6271,1374621403,6.6,180.53333333333333,1976913.866666667,4.866666666666667
6272,1374621703,0.6666666666666666,0.3333333333333333,2063596.0,3.1
6273,1374622003,9.133333333333333,260.53333333333336,2105539.466666667,4.733333333333333
6274,1374622303,4.0,98.13333333333334,2200609.6,5.466666666666666
6275,1374622603,8.2,179.53333333333333,2334827.466666667,6.6
6276,1374622903,11.266666666666667,179.33333333333337,2357197.8666666667,4.633333333333333
6277,1374623203,6.266666666666668,180.0,1946155.4666666663,4.066666666666666
6278,1374623503,5.066666666666666,179.53333333333333,1632980.2666666666,4.3
6279,1374623803,5.133333333333334,179.33333333333337,1990893.866666667,4.033333333333333
6280,1374624103,5.7333333333333325,179.6,1702885.866666667,4.966666666666667
6281,1374624403,1.6,24.8,2432694.666666666,7.366666666666666
6282,1374624703,7.2,125.06666666666666,2348808.266666666,11.566666666666668
6283,1374625003,4.666666666666667,74.8,2256533.8666666667,6.433333333333334
6284,1374625303,9.066666666666666,133.86666666666667,3005916.8,9.8
6285,1374625603,10.066666666666666,179.26666666666668,3154114.666666666,11.7
6286,1374625903,8.666666666666666,179.26666666666668,3100985.8666666667,17.666666666666668
6287,1374626203,9.733333333333333,179.93333333333337,3011508.0,18.8
6288,1374626503,7.4,180.0,3358237.6,14.766666666666667
6289,1374626803,4.733333333333333,179.33333333333337,2522172.533333333,5.1
6290,1374627103,5.6,179.8,1988098.133333333,4.266666666666667
6291,1374627403,5.666666666666668,179.73333333333332,1814734.4,4.5
6292,1374627704,111.73333333333332,185.66666666666663,2024449.333333333,17.133333333333333
6293,1374628004,5.2,179.4,2264921.6,5.6
6294,1374628304,9.066666666666666,179.33333333333337,2382363.2,6.866666666666666
6295,1374628604,9.866666666666667,179.93333333333337,2365586.4,8.0
6296,1374628904,9.266666666666667,179.6,2256533.6,7.866666666666666
6297,1374629204,8.933333333333334,179.26666666666668,2340420.8,8.133333333333333
6298,1374629504,8.466666666666667,182.3333333333333,1996487.2,4.266666666666667
6299,1374629804,9.133333333333333,182.2,1708477.866666667,3.9
6300,1374630104,7.4,179.33333333333337,1971321.066666667,3.8
6301,1374630404,0.06666666666666668,0.06666666666666668,1937766.4,2.2666666666666666
6302,1374630704,10.533333333333333,179.66666666666663,1879047.2,4.6
6303,1374631004,7.666666666666668,179.33333333333337,1946154.4,4.1
6304,1374631304,110.8,182.06666666666663,1948951.2,5.7
6305,1374631604,9.666666666666666,180.13333333333333,2113928.0,4.6
6306,1374631904,8.266666666666667,179.26666666666668,2220183.2,4.633333333333333
6307,1374632204,7.466666666666668,179.4,2337623.466666667,6.2
6308,1374632504,2.333333333333333,25.33333333333333,3204445.6,6.633333333333334
6309,1374632804,5.2,86.26666666666668,2508192.266666666,4.3
6310,1374633104,8.533333333333333,67.6,1470800.2666666666,4.766666666666667
6311,1374633404,8.466666666666667,179.53333333333333,1817529.333333333,4.166666666666667
6312,1374633704,7.4,179.33333333333337,1652553.6,4.2
6313,1374634004,8.133333333333333,179.26666666666668,2097149.866666667,4.2
6314,1374634304,17.733333333333334,186.66666666666663,1926581.866666667,5.266666666666667
6315,1374634604,6.933333333333334,179.26666666666668,2071984.266666666,4.566666666666666
6316,1374634904,7.8,179.53333333333333,1792363.7333333334,6.1
6317,1374635204,1.8,26.266666666666666,1954543.4666666663,5.366666666666666
6318,1374635504,5.2,86.06666666666666,1554687.2,4.8
6319,1374635804,4.933333333333334,59.8,1230328.0,4.133333333333333
6320,1374636104,7.133333333333334,187.26666666666668,1266678.666666667,4.5
6321,1374636404,6.4,179.46666666666667,1769993.333333333,4.233333333333333
6322,1374636704,5.6,179.46666666666667,1976914.133333333,4.166666666666667
6323,1374637004,5.0,179.66666666666663,1946156.8,4.233333333333333
6324,1374637304,5.2,179.46666666666667,1951748.266666666,4.4
6325,1374637604,5.2,179.33333333333337,1912600.5333333327,3.9
6326,1374637904,6.4,179.8,1912601.066666667,4.066666666666666
6327,1374638204,6.466666666666668,179.4,1918193.866666667,3.933333333333333
6328,1374638504,5.933333333333334,180.53333333333333,1837102.933333333,3.966666666666667
6329,1374638804,5.4,180.13333333333333,1811937.066666667,3.6
6330,1374639104,5.866666666666666,183.0,1948951.7333333327,3.933333333333333
6331,1374639404,6.4,179.73333333333332,1783975.2,4.166666666666667
6332,1374639704,5.333333333333333,186.0,2013264.0,7.9
6333,1374640004,6.0,180.53333333333333,2144685.6,7.333333333333334
6334,1374640305,6.333333333333332,180.2,2222979.2,4.366666666666667
6335,1374640605,0.13333333333333333,1.4,2105539.2,3.833333333333333
6336,1374640905,6.666666666666668,182.6,1999282.933333333,4.233333333333333
6337,1374641205,6.2,192.8,1971320.8,4.133333333333333
6338,1374641505,6.666666666666668,180.26666666666668,1932174.133333333,4.2
6339,1374641805,8.466666666666667,179.8,2343216.266666666,4.9
6340,1374642105,8.6,185.73333333333332,2105539.2,5.066666666666666
6341,1374642405,9.066666666666666,185.86666666666667,1937766.4,5.3
6342,1374642705,6.4,183.9333333333333,1786771.7333333334,4.366666666666667
6343,1374643005,7.6,181.66666666666663,1842696.0,3.1333333333333333
6344,1374643305,7.666666666666668,180.53333333333333,1993690.133333333,5.1
6345,1374643605,6.2,179.86666666666667,2108335.733333333,3.766666666666667
6346,1374643905,0.13333333333333333,0.4,2044021.866666667,2.8
6347,1374644205,6.133333333333334,179.73333333333332,2018856.266666666,3.866666666666666
6348,1374644505,7.066666666666666,180.2,2069187.7333333327,4.166666666666667
6349,1374644805,6.4,179.4,2049614.133333333,3.9
6350,1374645105,6.466666666666668,179.73333333333332,1988097.866666667,4.5
6351,1374645405,8.8,182.66666666666663,1769993.6,4.1
6352,1374645705,112.33333333333331,183.06666666666663,2066392.0,5.466666666666666
6353,1374646005,5.8,182.4,1890229.6,4.433333333333334
6354,1374646305,5.266666666666667,182.6,1918193.6,3.966666666666667
6355,1374646605,5.6,179.8,1800751.2,3.8
6356,1374646905,6.6,184.3333333333333,1912600.0,4.033333333333333
6357,1374647205,6.0,180.86666666666667,1792364.0,4.233333333333333
6358,1374647505,6.6,197.26666666666668,1884637.866666667,4.0
6359,1374647805,5.933333333333334,197.26666666666668,2024449.333333333,4.2
6360,1374648105,5.133333333333334,180.06666666666663,1859472.8,3.5
6361,1374648405,0.3333333333333333,5.933333333333334,1823122.133333333,3.1333333333333333
6362,1374648705,7.733333333333332,221.06666666666663,1965728.5333333327,4.9
6363,1374649006,7.466666666666668,270.2,2236960.266666666,4.566666666666666
6364,1374649306,5.6,188.06666666666663,2234164.533333333,4.1
6365,1374649606,7.666666666666668,184.8,2278904.266666666,5.133333333333334
6366,1374649906,13.466666666666667,191.9333333333333,2200608.8,5.7
6367,1374650206,11.8,183.26666666666668,2181036.533333333,4.333333333333333
6368,1374650506,81.06666666666666,204.9333333333333,2049614.133333333,5.933333333333334
6369,1374650806,11.133333333333333,221.46666666666667,2122315.466666667,4.6
6370,1374651106,6.666666666666668,186.9333333333333,2167056.0,4.733333333333333
6371,1374651406,16.6,188.46666666666667,2004876.0,5.833333333333334
6372,1374651706,10.666666666666666,203.4,1823123.2,4.6
6373,1374652006,14.4,197.53333333333333,2102742.4,4.5
6374,1374652306,15.4,200.86666666666667,2231368.0,4.8
6375,1374652606,8.666666666666666,191.06666666666663,2155870.4,4.7
6376,1374652906,16.333333333333332,185.86666666666667,2717907.2,5.3
6377,1374653206,10.733333333333333,186.46666666666667,2214590.4,4.533333333333333
6378,1374653506,13.266666666666667,6.133333333333334,1988098.4,3.833333333333333
6379,1374653806,8.866666666666667,185.86666666666667,2130705.6,4.533333333333333
6380,1374654106,14.333333333333336,214.9333333333333,2155870.4,5.866666666666666
6381,1374654406,15.333333333333336,226.46666666666667,2206202.4,6.3
6382,1374654706,7.066666666666666,182.6,2197812.8,6.0
6383,1374655006,7.733333333333332,186.66666666666663,2225775.733333333,4.1
6384,1374655306,8.333333333333334,185.3333333333333,1895822.933333333,4.466666666666667
6385,1374655606,11.0,186.73333333333332,1960136.0,4.1
6386,1374655906,14.466666666666667,190.13333333333333,1929377.066666667,4.533333333333333
6387,1374656206,23.466666666666665,191.53333333333333,2060800.5333333327,4.433333333333334
6388,1374656506,13.866666666666667,186.9333333333333,2332031.466666667,7.3
6389,1374656806,32.8,52.26666666666666,2941602.4,8.7
6390,1374657106,7.8,88.66666666666669,3402976.266666666,11.6
6391,1374657406,8.066666666666666,74.13333333333334,2167055.733333333,5.933333333333334
6392,1374657706,9.2,191.73333333333332,1876251.2,5.366666666666666
6393,1374658006,13.133333333333333,227.46666666666667,1865065.066666667,4.533333333333333
6394,1374658306,7.733333333333332,189.46666666666667,2144685.8666666667,5.133333333333334
6395,1374658606,8.0,216.0,2186628.533333333,5.4
6396,1374658907,8.666666666666666,272.26666666666665,2206202.4,4.466666666666667
6397,1374659207,9.133333333333333,198.46666666666667,1929378.133333333,4.066666666666666
6398,1374659507,86.86666666666666,276.46666666666664,2074781.066666667,5.266666666666667
6399,1374659807,9.4,188.13333333333333,2158666.1333333333,5.266666666666667
6400,1374660107,107.8,18.066666666666666,2597670.666666666,5.7333333333333325
6401,1374660407,9.8,174.26666666666668,2776627.466666667,9.8
6402,1374660707,15.466666666666667,194.46666666666667,3576340.8,13.833333333333332
6403,1374661007,50.86666666666667,190.2,2748665.333333333,8.4
